id,categoria,precio,precio_mxn,precio_usd,fecha_conversion,propiedad,metros_total,metros_construido,precio_m2_terreno,precio_m2_construido,tiempo_de_publicacion,dias_transcurridos,meses_transcurridos,fecha_mas_actual,tipo,Status,estacionamientos,recamaras,banos,medio_banos,bano_total,seguridad_privada,tipo_lugar,Colonia,Municipio,Estado,Colonia_Estandarizada,codigo_postal,ubicacion,url
1023,,2000000,2000000,100241,2024-11-05,Venta de Casa en Fuentes del Valle 3rec en Pachuca,120,145,16666.666666666668,13793.103448275862,2023-04-24,434,14,2024-07-03,Casa,Venta,0,3,3,0,3.0,No,frac,c arboledas san javier 2da secc,pachuca de soto,hidalgo,arboledas de san javier,42084.0,"Fracc Arboledas San Javier 2da Secc, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-28649e867fca-3b9-2450c84-915d-3533
1024,,2000000,2000000,100241,2024-11-05,Casa - Fraccionamiento Bosques del Peñar,140,100,14285.714285714286,20000.0,2023-03-29,459,15,2024-07-03,Casa,Venta,0,3,2,0,2.0,No,fraccionamiento,bosques del penar,pachuca de soto,hidalgo,bosques del penar,42094.0,"Fraccionamiento Bosques del Peñar, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-f2071799b830-651b-ac7d9dc0-972e-3232
1025,,2000000,2000000,100241,2024-11-05,"CASA EN VENTA EN BOSQUES DEL PEÑAR, CENTRO ,PACHUCA,HGO.",149,208,13422.818791946307,9615.384615384615,2023-02-03,515,17,2024-07-03,Casa,Venta,1,5,2,0,2.0,No,fraccionamiento,bosques del penar,pachuca de soto,hidalgo,bosques del penar,42094.0,"Fraccionamiento Bosques del Peñar, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-1a23483fb42-740a-ec8543e-b340-35cf
1026,,2000000,2000000,100241,2024-11-05,"Lomas Residencial Pachuca, Casa 1 Piso, Tres Recámaras. Cómoda, Céntrica.",160,198,12500.0,10101.0101010101,2023-04-25,433,14,2024-07-03,Casa,Venta,1,3,1,0,1.0,No,,las palmitas,pachuca de soto,hidalgo,las palmitas,42094.0,"Las Palmitas, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-ec9e728a6ea9-991a-24200876-bd27-3076
1027,C1,1999999,1999999,100241,2024-11-05,"Casa en venta en Real de Santa Julia, Pachuca de Soto, Hidalgo",195,195,10256.405128205128,10256.405128205128,2023-09-26,277,9,2024-07-03,Casa,Venta,0,3,1,0,1.0,No,,santa julia 2da seccion,pachuca de soto,hidalgo,santa julia,42080.0,"Santa Julia 2da Sección, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-530b921c7d83-e6c6-3e009249-a396-3644
1028,C1,1999000,1999000,100190,2024-11-05,Venta de Casa Tomas Devereux Sánchez,195,195,10251.28205128205,10251.28205128205,2024-06-02,31,1,2024-07-03,Casa,Venta,0,3,2,0,2.0,No,,santa julia 2da seccion,pachuca de soto,hidalgo,santa julia,42080.0,"Santa Julia 2da Sección, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-fedd9171c9bc-3b65-176fd00e-b3e2-3a43
1029,C1,1999000,1999000,100190,2024-11-05,"VENTA DE CASA EN MAGNIFICA ZONA, COLONIA REAL DE SANTA JULIA PACHUCA DE SOTO HIDALGO",195,195,10251.28205128205,10251.28205128205,2023-07-26,337,11,2024-07-03,Casa,Venta,1,3,1,0,1.0,No,,santa julia 2da seccion,pachuca de soto,hidalgo,santa julia,42080.0,"Santa Julia 2da Sección, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-11c4c7d6077c-c48f-99a1700-bda3-476e
1030,C1,1998500,1998500,100165,2024-11-05,"Casa de 4 Recamaras, Fracc. Lopez Portillo, Pachuca, Hidalgo.",120,212,16654.166666666668,9426.88679245283,2023-12-10,203,6,2024-07-03,Casa,Venta,0,3,2,0,2.0,No,,jose lopez portillo,pachuca de soto,hidalgo,jose lopez portillo,42020.0,"José López Portillo, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-6028f6a092da-f4ca-3e34ac45-9dcb-4e9e
1031,C1,1995000,1995000,99990,2024-11-05,Casa de 3 Recamaras y 2 Locales Sobre Calle Principal Al Sur de Pachuca Hidalgo,121,188,16487.603305785124,10611.702127659575,2023-12-10,203,6,2024-07-03,Casa,Venta,0,3,2,0,2.0,No,,pachuca de soto,pachuca de soto,hidalgo,centro,42000.0,"Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-d437dd124861-e03a-4c08f042-8cdf-41df
1032,C1,1995000,1995000,99990,2024-11-05,"Casa en Venta con Terreno Amplio, en La Col. San Cayetano, Muy Cerca de Zona Plateada, en Pachuca.",327,135,6100.917431192661,14777.777777777776,2023-12-10,203,6,2024-07-03,Casa,Venta,0,3,2,0,2.0,No,,san cayetano el bordo,pachuca de soto,hidalgo,san cayetano el bordo,42084.0,"San Cayetano El Bordo, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-fea6f95ccca2-a1eb-93ebd27c-a6d1-4322
1033,C1,1990000,1990000,99739,2024-11-05,CASA EN VENTA PLATINUM,120,167,16583.333333333332,11916.167664670658,2024-06-02,31,1,2024-07-03,Casa,Venta,1,4,1,0,1.0,No,fraccionamiento,mineral del oro,zempoala,hidalgo,mineral del oro,43845.0,"Fraccionamiento Mineral del Oro, Zempoala, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-b7f4a39aaffa-3410-5ca7dc6c-8463-44b5
1034,C1,1985000,1985000,99489,2024-11-05,HERMOSA PROPIEDAD EN VENTA EN REAL DE MEDINAS,136,200,14595.588235294115,9925.0,2023-04-20,438,14,2024-07-03,Casa,Venta,0,5,2,0,2.0,No,,real de medinas,pachuca de soto,hidalgo,real de medinas,42020.0,"Real de Medinas, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-80e0344d8437-3bcb-770e8364-9d3b-308a
1035,C1,1980000,1980000,99238,2024-11-05,CASAEN VENTA EN COLONIAREAL DE LA PLATA,90,120,22000.0,16500.0,2024-06-02,31,1,2024-07-03,Casa,Venta,1,4,3,0,3.0,No,fraccionamiento,real de la plata,pachuca de soto,hidalgo,real de la plata,42083.0,"Fraccionamiento Real de la Plata, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-a80870ed2e2a-6e6a-82c182f3-a8f8-4045
1036,C1,1980000,1980000,99238,2024-11-05,"Casa de 2 Pisos en Venta, en Fraccionamiento Real de La Plata, Pachuca, Hidalgo.",130,174,15230.76923076923,11379.310344827589,2023-12-11,202,6,2024-07-03,Casa,Venta,0,3,2,0,2.0,No,fraccionamiento,real de la plata,pachuca de soto,hidalgo,real de la plata,42083.0,"Fraccionamiento Real de la Plata, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-14dd117db407-5a1f-67225997-af6a-4b7d
1037,C1,1980000,1980000,99238,2024-11-05,Venta de Casa,184,184,10760.869565217392,10760.869565217392,2024-06-02,31,1,2024-07-03,Casa,Venta,1,3,2,0,2.0,No,fraccionamiento,real de la plata,pachuca de soto,hidalgo,real de la plata,42083.0,"Fraccionamiento Real de la Plata, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-e9f373b84c25-a2b5-dd5cedda-84cd-34f9
1038,C1,1950000,1950000,97735,2024-11-05,"Casa en Piracantos con 13 Recámaras, 13 Baños, en Pachuca, Hidalgo.",90,176,21666.666666666668,11079.545454545454,2023-12-11,202,6,2024-07-03,Casa,Venta,0,3,2,0,2.0,No,,piracantos,pachuca de soto,hidalgo,piracantos,42088.0,"Piracantos, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-a174ba095817-c3f6-8f64f273-a1f6-45ca
1039,C1,1950000,1950000,97735,2024-11-05,Exclusiva privada a 5 min de Mex-Pachuca,130,127,15000.0,15354.330708661417,2024-01-11,172,5,2024-07-03,Casa,Venta,1,3,1,0,1.0,No,,ampliacion san antonio,pachuca de soto,hidalgo,ampliacion san antonio,42083.0,"Ampliación San Antonio, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-2248fe817716-2a2d-2e947f55-a539-4135
1040,C1,1945000,1945000,97484,2024-11-05,Casa en Venta Colonia Bosque del Peñar Pachuca Hidalgo,140,220,13892.857142857143,8840.90909090909,2023-07-14,349,11,2024-07-03,Casa,Venta,1,3,2,0,2.0,No,fraccionamiento,bosques del penar,pachuca de soto,hidalgo,bosques del penar,42094.0,"Fraccionamiento Bosques del Peñar, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-f78be7e4c727-48b1-4132937e-88bf-38cd
1041,C1,1940000,1940000,97233,2024-11-05,VENTA DE CASA (A TRATAR) SOBRE AVENIDA PRINCIPAL COLONIA MORELOS PACHUCA HIDALGO,143,236,13566.433566433569,8220.338983050848,2023-04-20,438,14,2024-07-03,Casa,Venta,1,4,3,0,3.0,No,,morelos,pachuca de soto,hidalgo,morelos,42040.0,"Morelos, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-eb31f258f925-b2fa-32503747-84dd-3a4d
1042,C1,1908101,1908101,95635,2024-11-05,CASA EN VENTA EN LA PUERTA DE HIERRO PACHUCA HIDALGO,120,120,15900.841666666667,15900.841666666667,2023-04-28,430,14,2024-07-03,Casa,Venta,0,3,2,0,2.0,No,fraccionamiento,la puerta de hierro,pachuca de soto,hidalgo,la puerta de hierro,42086.0,"Fraccionamiento La Puerta de Hierro, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-b9788b98492c-bade-5d981a0f-8d40-3770
1043,C1,1900000,1900000,95229,2024-11-05,"CASA EN VENTA, SAN ANTONIO EL DESMONTE CALLE GÉMINIS",90,120,21111.11111111111,15833.333333333334,2024-06-02,31,1,2024-07-03,Casa,Venta,1,2,1,0,1.0,No,,san antonio,pachuca de soto,hidalgo,san antonio,42083.0,"San Antonio, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-c761cff27e38-696d-12cb9e22-b010-410c
1044,C1,1900000,1900000,95229,2024-11-05,"Casa en Venta de 8 Recámaras en Fraccionamiento Piracantos, en La Ciudad de Pachuca, Ciudad.",95,200,20000.0,9500.0,2023-12-10,203,6,2024-07-03,Casa,Venta,0,3,2,0,2.0,No,,piracantos,pachuca de soto,hidalgo,piracantos,42088.0,"Piracantos, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-a88bcfbd5eb4-4948-855267c5-94a7-47d6
1045,C1,1900000,1900000,95229,2024-11-05,EN VENTA BONITA CASA A ESTRENAR UBICADA EN FRACC. LA NORIA,131,163,14503.81679389313,11656.441717791413,2023-04-21,437,14,2024-07-03,Casa,Venta,0,2,2,0,2.0,No,,parque de poblamiento 2da seccion,pachuca de soto,hidalgo,parque de poblamiento,42032.0,"Parque de Poblamiento 2da Sección, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-e96b64db6a5c-2dd4-91b22986-8651-3859
1046,C1,1900000,1900000,95229,2024-11-05,Casa en venta La Noria San Antonio Pachuca,132,154,14393.939393939394,12337.662337662336,2023-11-30,213,7,2024-07-03,Casa,Venta,1,3,1,0,1.0,No,,san antonio,pachuca de soto,hidalgo,san antonio,42083.0,"San Antonio, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-53cc18ea1df7-c10-4bae1278-979d-4830
1047,C1,1900000,1900000,95229,2024-11-05,Casa en Venta San Antonio,134,166,14179.10447761194,11445.78313253012,2023-12-19,194,6,2024-07-03,Casa,Venta,1,3,1,0,1.0,No,,san antonio,pachuca de soto,hidalgo,san antonio,42083.0,"San Antonio, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-8dc5754a89da-b005-baf27ba7-a8ad-423a
1048,C1,1900000,1900000,95229,2024-11-05,"Casa de 5 recámaras en venta, en privada, Fracc. Punta Diamamte II, San Antonio El Desmonte, Pachuca, Hidalgo.",150,160,12666.666666666666,11875.0,2024-06-02,31,1,2024-07-03,Casa,Venta,1,5,4,0,4.0,No,,ampliacion san antonio,pachuca de soto,hidalgo,ampliacion san antonio,42083.0,"Ampliación San Antonio, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-8b6e1c2a1a4a-be7e-194217d9-8c78-1237
1049,C1,1900000,1900000,95229,2024-11-05,HERMOSA CASA 3 RECAMARA EN PRIV EL PEDREGAL,154,170,12337.662337662336,11176.470588235294,2023-08-30,303,10,2024-07-03,Casa,Venta,1,3,1,0,1.0,No,,ampliacion san antonio,pachuca de soto,hidalgo,ampliacion san antonio,42083.0,"Ampliación San Antonio, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-2c11394b301d-45fc-9f207909-9e4a-49ae
1050,C1,1900000,1900000,95229,2024-11-05,CASA CON AMPLIO PATIO EN ZONA CENTRO DE PACHUCA,220,130,8636.363636363636,14615.384615384615,2023-07-07,356,11,2024-07-03,Casa,Venta,1,3,2,0,2.0,No,,cuauhtemoc,pachuca de soto,hidalgo,cuauhtemoc,42020.0,"Cuauhtémoc, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-c6d7e3694b92-e97a-b1d0ef7f-a079-475c
1051,C1,1885000,1885000,94477,2024-11-05,"Se vende Casa en El Venado Pachuca, Hgo.",145,145,13000.0,13000.0,2023-11-07,236,7,2024-07-03,Casa,Venta,1,3,3,0,3.0,No,,la moraleja,pachuca de soto,hidalgo,la moraleja,42064.0,"La Moraleja, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-d3f18a4b7c69-bdb9-c9d3836d-bee2-37bd
1052,C1,1881955,1881955,94324,2024-11-05,Departamento en Venta Zona Plateada Pachuca,96,162,19603.697916666668,11617.006172839509,2023-10-06,267,8,2024-07-03,Departamento,Venta,1,1,1,0,1.0,No,,el tezontle,pachuca de soto,hidalgo,el tezontle,42084.0,"El Tezontle, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-faae176fe685-71fd-f3873979-bf89-344b
1053,C1,1881954,1881954,94324,2024-11-05,Departamento en Venta Zona Plateada Pachuca,126,162,14936.142857142857,11617.0,2023-10-06,267,8,2024-07-03,Departamento,Venta,1,1,1,0,1.0,No,,el tezontle,pachuca de soto,hidalgo,el tezontle,42084.0,"El Tezontle, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-ceefb4b1da4f-138f-810bd140-a064-36b2
1054,C1,1881953,1881953,94324,2024-11-05,Departamento en Venta Zona Plateada Pachuca,44,44,42771.65909090909,42771.65909090909,2023-10-06,267,8,2024-07-03,Departamento,Venta,1,1,1,0,1.0,No,,el tezontle,pachuca de soto,hidalgo,el tezontle,42084.0,"El Tezontle, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-fe3b378740fe-59ba-80404da2-8352-4043
1055,C1,1881952,1881952,94324,2024-11-05,Departamento en Venta Zona Plateada Pachuca,44,44,42771.63636363636,42771.63636363636,2023-10-06,267,8,2024-07-03,Departamento,Venta,1,1,1,0,1.0,No,,el tezontle,pachuca de soto,hidalgo,el tezontle,42084.0,"El Tezontle, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-f9f1c4ef6afa-4f30-4da2ad77-93d5-3ed4
1056,C1,1881950,1881950,94324,2024-11-05,Departamento en Venta Zona Plateada Pachuca H6893677,44,44,42771.59090909091,42771.59090909091,2023-08-25,308,10,2024-07-03,Departamento,Venta,1,1,1,0,1.0,No,,el tezontle,pachuca de soto,hidalgo,el tezontle,42084.0,"El Tezontle, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-7d1dfc8ed69e-9e1a-96afa854-bc80-3fb1
1057,C1,1880000,1880000,94226,2024-11-05,CASA EN VENTA EN PACHUCA HIDALGO 300 M2 TERRENO Y 160 CONSTRUCCION EQUIPADA,300,160,6266.666666666667,11750.0,2023-04-28,430,14,2024-07-03,Casa,Venta,0,3,2,0,2.0,No,,pachuca de soto,pachuca de soto,hidalgo,centro,42000.0,"Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-7cb14af2bf60-7219-772097d9-b960-3f60
1058,C1,1875000,1875000,93976,2024-11-05,EXCELENTE CASA EN FRACC EXPLANADA SUR,120,120,15625.0,15625.0,2023-04-20,438,14,2024-07-03,Casa,Venta,0,3,2,0,2.0,No,frac,c arboledas san javier 2da secc,pachuca de soto,hidalgo,arboledas de san javier,42084.0,"Fracc Arboledas San Javier 2da Secc, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-72224c748a56-3ef4-2d3218fe-9def-3076
1059,C1,1870004,1870004,93725,2024-11-05,Departamento en Venta Pachuca,67,67,27910.507462686568,27910.507462686568,2023-10-06,267,8,2024-07-03,Departamento,Venta,1,2,1,0,1.0,No,fraccionamiento,valle del sol,pachuca de soto,hidalgo,valle del sol,42082.0,"Fraccionamiento Valle del Sol, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-61b0fd9c1de7-ab51-85778c1f-b86c-3a44
1060,C1,1870003,1870003,93725,2024-11-05,Departamento en Venta Pachuca,67,67,27910.492537313432,27910.492537313432,2023-10-06,267,8,2024-07-03,Departamento,Venta,1,2,1,0,1.0,No,fraccionamiento,valle del sol,pachuca de soto,hidalgo,valle del sol,42082.0,"Fraccionamiento Valle del Sol, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-5093929c5daa-52c7-9d66b3a3-a588-35c2
1061,C1,1870002,1870002,93725,2024-11-05,Departamento en Venta Pachuca,67,67,27910.4776119403,27910.4776119403,2023-10-06,267,8,2024-07-03,Departamento,Venta,1,2,1,0,1.0,No,fraccionamiento,valle del sol,pachuca de soto,hidalgo,valle del sol,42082.0,"Fraccionamiento Valle del Sol, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-b75a3231fc8e-bf00-e3c3bca-a0d2-376d
1062,C1,1870001,1870001,93725,2024-11-05,Departamento en Venta Pachuca,67,67,27910.462686567163,27910.462686567163,2023-10-06,267,8,2024-07-03,Departamento,Venta,1,2,1,0,1.0,No,fraccionamiento,valle del sol,pachuca de soto,hidalgo,valle del sol,42082.0,"Fraccionamiento Valle del Sol, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-8d0fa67e7ce3-3ec3-14201480-9beb-3a65
1063,C1,1870000,1870000,93725,2024-11-05,Departamento en Venta Pachuca H6930246,67,67,27910.44776119403,27910.44776119403,2023-09-12,291,9,2024-07-03,Departamento,Venta,1,2,1,0,1.0,No,fraccionamiento,valle del sol,pachuca de soto,hidalgo,valle del sol,42082.0,"Fraccionamiento Valle del Sol, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-546be8e64c73-adcd-b6775832-bd7b-3c96
1064,C1,1860000,1860000,93224,2024-11-05,MATILDE. 133M2 TERRENO. 2 NIVELES. 3 REC. TERMINADOS LUJO. MTS DE CARRETERA. SUR,133,159,13984.962406015038,11698.11320754717,2023-04-20,438,14,2024-07-03,Casa,Venta,1,3,1,0,1.0,No,,santa matilde,pachuca de soto,hidalgo,santa matilde,42119.0,"Santa Matílde, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-8dd16cd1e748-cb47-cf92f22c-bec8-39f9
1065,C1,1853000,1853000,92873,2024-11-05,Casa Modelo Rondinella: Tu Espacio de Confort y Modernidad 🏠💫,105,155,17647.619047619046,11954.83870967742,2023-08-22,311,10,2024-07-03,Casa,Venta,1,3,1,0,1.0,No,,pachuca de soto,pachuca de soto,hidalgo,centro,42000.0,"Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-4d61c7c76599-68f-599a2c99-8160-44b1
1066,C1,1853000,1853000,92873,2024-11-05,"💯🔥3 RECAMARAS, SALA DE TV , ESTACIONAMIENTO TECHADO",105,105,17647.619047619046,17647.619047619046,2023-07-05,358,11,2024-07-03,Casa,Venta,1,3,1,0,1.0,No,,caminera,pachuca de soto,hidalgo,caminera,42119.0,"Caminera, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-dbe24cc7d54c-1bbe-9a1b469-89c7-1237
1067,C1,1853000,1853000,92873,2024-11-05,"CASA NUEVA CON 3 RECAMARAS,SALA DE T.V PASILLO LATERAL . UN METRO DE SEPARACIÓN ENTRE CASA Y CASA",105,105,17647.619047619046,17647.619047619046,2023-07-07,356,11,2024-07-03,Casa,Venta,1,3,1,0,1.0,No,,san antonio,pachuca de soto,hidalgo,san antonio,42083.0,"San Antonio, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-d3f679612667-1d56-3cc99c19-a1f6-1237
1068,C1,1850000,1850000,92723,2024-11-05,"Casa en venta en Hidalgo, Mex. ¡Compra esta propiedad mediante Cesión de Derechos e incrementa tu patrimonio! ¡Contáctame, te digo como hacerlo!",80,140,23125.0,13214.285714285714,2023-10-13,260,8,2024-07-03,Casa,Venta,0,3,2,0,2.0,No,,pachuca de soto,pachuca de soto,hidalgo,centro,42000.0,"Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-7a23a385beb7-196-4cc1b20c-81b0-4d86
1069,C1,1850000,1850000,92723,2024-11-05,"Casa en venta en Altares Privada Amarante, Real Madeira ¡Compra esta propiedad mediante Cesión de Derechos e incrementa tu patrimonio! ¡Contáctame, te digo cómo hacerlo!",80,140,23125.0,13214.285714285714,2023-10-13,260,8,2024-07-03,Casa,Venta,1,3,1,0,1.0,No,,pachuca de soto,pachuca de soto,hidalgo,centro,42000.0,"Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-a469e7ed20bd-d56f-81f86276-8871-41dc
1070,C1,1850000,1850000,92723,2024-11-05,"Casa en venta en Fracc. Real Madeira, Pachuca ¡Compra esta propiedad mediante Cesión de Derechos e incrementa tu patrimonio! ¡Contáctame, te digo cómo hacerlo!",80,140,23125.0,13214.285714285714,2023-10-31,243,8,2024-07-03,Casa,Venta,1,3,1,0,1.0,No,,pachuca de soto,pachuca de soto,hidalgo,centro,42000.0,"Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-ff69601a124b-a00f-b9fb9bb2-893e-4bac
1071,C1,1850000,1850000,92723,2024-11-05,"CASA EN VENTA EN PACHUCA HGO, ( CANTABRIA)",83,83,22289.156626506025,22289.156626506025,2023-08-01,332,11,2024-07-03,Casa,Venta,1,3,2,0,2.0,No,frac,c haciendas de hidalgo,pachuca de soto,hidalgo,haciendas de hidalgo,42082.0,"Fracc Haciendas de Hidalgo, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-34e298b895f2-2c91-8636979d-a736-3e70
1072,C1,1850000,1850000,92723,2024-11-05,CASA VALLE DEL SOL,96,120,19270.83333333333,15416.666666666666,2023-10-17,256,8,2024-07-03,Casa,Venta,1,3,1,0,1.0,No,fraccionamiento,valle del sol,pachuca de soto,hidalgo,valle del sol,42082.0,"Fraccionamiento Valle del Sol, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-c9831a18634a-d81e-c4e91f89-a8bf-4b26
1073,C1,1850000,1850000,92723,2024-11-05,CASA RESIDENCIAL PACHUCA,105,153,17619.04761904762,12091.503267973856,2023-11-28,215,7,2024-07-03,Casa,Venta,0,3,1,0,1.0,No,,la moraleja,pachuca de soto,hidalgo,la moraleja,42064.0,"La Moraleja, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-268b1fc87283-352f-cde2e480-999b-4b2b
1074,C1,1850000,1850000,92723,2024-11-05,"Casa en Pachuca, con estudio a 50min de CDMX",105,132,17619.04761904762,14015.151515151516,2023-04-25,433,14,2024-07-03,Casa,Venta,0,3,1,0,1.0,No,,santa matilde,pachuca de soto,hidalgo,santa matilde,42119.0,"Santa Matílde, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-8075070f4824-7d92-6bb39be1-8f64-3812
1075,C1,1850000,1850000,92723,2024-11-05,OPORTUNIDAD DE CASA EN OFERTA DE PRECIO EN PACHUCA,105,130,17619.04761904762,14230.76923076923,2023-04-20,438,14,2024-07-03,Casa,Venta,1,4,2,0,2.0,No,fraccionamiento,s m e,pachuca de soto,hidalgo,electricistas,42082.0,"Fraccionamiento S m e, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-bc1074fce926-5aad-f1212f08-bfc5-34a2
1076,C1,1850000,1850000,92723,2024-11-05,Venta Casa Pachuca privada Teresitas,105,120,17619.04761904762,15416.666666666666,2023-04-24,434,14,2024-07-03,Casa,Venta,0,3,2,0,2.0,No,fraccionamiento,s m e,pachuca de soto,hidalgo,electricistas,42082.0,"Fraccionamiento S m e, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-d96654190ce3-1663-c8dcf962-a485-3e89
1077,C1,1850000,1850000,92723,2024-11-05,"VENTA DE CASAS, NUEVAS, PRIVADA A 5 MIN DE LA UAEH, TOTALMENTE EQUIPADAS LISTAS PARA HABITAR PACHUCA HGO",105,105,17619.04761904762,17619.04761904762,2023-06-09,389,12,2024-07-03,Casa,Venta,1,3,3,0,3.0,No,,boulevares de san francisco,pachuca de soto,hidalgo,boulevares de san francisco,42078.0,"Boulevares de San Francisco, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-3f372c573ddc-759-9685e59-b604-1237
1078,C1,1850000,1850000,92723,2024-11-05,CASA EN VENTA EN COLONIA FORJADORES,112,135,16517.85714285714,13703.703703703704,2023-04-20,438,14,2024-07-03,Casa,Venta,0,4,1,0,1.0,No,,parque de poblamiento 2da seccion,pachuca de soto,hidalgo,parque de poblamiento,42032.0,"Parque de Poblamiento 2da Sección, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-1ca1ca76a227-c726-90a190b7-8d2b-3196
1079,C1,1850000,1850000,92723,2024-11-05,Casa en venta en pachuca centrica,119,235,15546.218487394955,7872.340425531915,2023-12-21,192,6,2024-07-03,Casa,Venta,1,3,2,0,2.0,No,,parque de poblamiento 2da seccion,pachuca de soto,hidalgo,parque de poblamiento,42032.0,"Parque de Poblamiento 2da Sección, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-7a8574799cf2-2092-e68483c8-89c1-4316
1080,C1,1850000,1850000,92723,2024-11-05,Venta Casa Real Toledo Fase 2 En Pachuca De Soto,139,108,13309.352517985611,17129.62962962963,2023-08-03,330,11,2024-07-03,Casa,Venta,1,3,1,0,1.0,No,fraccionamiento,real toledo,pachuca de soto,hidalgo,real toledo,42119.0,"Fraccionamiento Real Toledo, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-64c412ccd2ef-4969-699a2428-96ae-36b4
1081,C1,1850000,1850000,92723,2024-11-05,SAN CAYETANO. 150M2 TERRENO. 2 NIVELES. 3 REC. AMPLIA. TERMINADOS FINOS.,150,150,12333.333333333334,12333.333333333334,2023-04-20,438,14,2024-07-03,Casa,Venta,1,3,1,0,1.0,No,,san cayetano el bordo,pachuca de soto,hidalgo,san cayetano el bordo,42084.0,"San Cayetano El Bordo, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-f60a15276c46-e8d8-1b1fdd34-a55d-3e1e
