año,mes,cve_ent,entidad,cve_mun,municipio,organismo,modalidad,destino,tipo,sexo,edad_rango,ingresos_rango,vivienda_valor,acciones,monto,id
2023,4,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,3,3,1,2.0,1.0,2.0,3.0,1,479428.84,75
2023,4,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,3,3,1,2.0,2.0,1.0,2.0,1,286733.77,76
2023,4,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,3,3,1,2.0,2.0,1.0,3.0,1,444375.96,77
2023,4,13.0,Hidalgo,77.0,Tulancingo de Bravo,2,1,2,1,1.0,2.0,6.0,4.0,1,1251000.0,78
2023,4,13.0,Hidalgo,77.0,Tulancingo de Bravo,2,2,1,1,1.0,2.0,1.0,1.0,2,178366.0,79
2023,4,13.0,Hidalgo,77.0,Tulancingo de Bravo,2,3,3,1,2.0,2.0,3.0,2.0,1,481183.0,80
2023,4,13.0,Hidalgo,77.0,Tulancingo de Bravo,3,3,3,1,1.0,2.0,5.0,4.0,1,1279788.76,81
2023,4,13.0,Hidalgo,77.0,Tulancingo de Bravo,3,3,3,1,1.0,3.0,3.0,3.0,1,915136.27,82
2023,4,13.0,Hidalgo,77.0,Tulancingo de Bravo,3,3,3,1,2.0,2.0,2.0,3.0,1,624000.0,83
2023,4,13.0,Hidalgo,77.0,Tulancingo de Bravo,3,3,3,1,2.0,2.0,3.0,4.0,1,1080259.79,84
2023,4,13.0,Hidalgo,77.0,Tulancingo de Bravo,3,3,3,1,2.0,2.0,4.0,4.0,1,1178136.4,85
2023,5,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,1,2,2,1.0,2.0,6.0,4.0,1,1519981.95,86
2023,5,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,1,2,2,2.0,1.0,4.0,2.0,1,638076.29,87
2023,5,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,2,1,2,1.0,1.0,3.0,0.0,1,0.0,88
2023,5,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,2,1,2,1.0,2.0,0.0,0.0,1,139109.0,89
2023,5,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,2,1,2,1.0,2.0,2.0,0.0,1,0.0,90
2023,5,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,2,1,2,2.0,2.0,2.0,0.0,1,0.0,91
2023,5,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,3,3,2,1.0,1.0,6.0,3.0,1,755493.77,92
2023,5,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,3,3,2,1.0,1.0,6.0,4.0,1,1310431.95,93
2023,5,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,3,3,2,1.0,2.0,3.0,4.0,1,586252.18,94
2023,5,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,3,3,2,1.0,2.0,4.0,3.0,2,1549231.71,95
2023,5,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,3,3,2,1.0,2.0,6.0,4.0,1,1737400.46,96
2023,5,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,3,3,2,2.0,2.0,5.0,3.0,1,742867.51,97
2023,5,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,3,3,1,1.0,2.0,2.0,2.0,2,1185919.19,98
2023,5,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,3,3,1,1.0,2.0,2.0,3.0,1,517065.86,99
2023,5,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,3,3,1,1.0,2.0,5.0,3.0,1,977277.71,100
2023,5,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,3,3,1,2.0,2.0,2.0,2.0,1,536035.34,101
2023,5,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,3,3,1,2.0,2.0,2.0,3.0,1,541040.67,102
2023,5,13.0,Hidalgo,77.0,Tulancingo de Bravo,2,1,2,1,2.0,2.0,4.0,4.0,1,1029238.0,103
2023,5,13.0,Hidalgo,77.0,Tulancingo de Bravo,2,2,1,1,1.0,1.0,1.0,1.0,1,85780.0,104
2023,5,13.0,Hidalgo,77.0,Tulancingo de Bravo,2,2,1,1,1.0,2.0,1.0,1.0,1,144438.0,105
2023,5,13.0,Hidalgo,77.0,Tulancingo de Bravo,2,2,1,1,2.0,2.0,1.0,1.0,1,81712.0,106
2023,5,13.0,Hidalgo,77.0,Tulancingo de Bravo,2,3,3,1,2.0,2.0,4.0,4.0,1,1892700.0,107
2023,5,13.0,Hidalgo,77.0,Tulancingo de Bravo,2,4,6,1,2.0,2.0,4.0,6.0,1,1517298.0,108
