año,mes,cve_ent,entidad,cve_mun,municipio,organismo,modalidad,destino,tipo,sexo,edad_rango,ingresos_rango,vivienda_valor,acciones,monto,id
2019,1,21.0,Puebla,41.0,Cuautlancingo,1,3,3.0,1,1.0,2.0,5.0,3.0,1.0,726346.6,179
2019,1,21.0,Puebla,41.0,Cuautlancingo,1,3,3.0,1,1.0,2.0,5.0,4.0,1.0,964589.87,180
2019,1,21.0,Puebla,41.0,Cuautlancingo,1,3,3.0,1,1.0,2.0,6.0,4.0,2.0,2225892.64,181
2019,1,21.0,Puebla,41.0,Cuautlancingo,1,3,3.0,1,2.0,2.0,1.0,3.0,1.0,192328.55,182
2019,1,21.0,Puebla,41.0,Cuautlancingo,1,3,3.0,1,2.0,2.0,4.0,2.0,1.0,472918.64,183
2019,1,21.0,Puebla,41.0,Cuautlancingo,1,3,3.0,1,2.0,2.0,4.0,4.0,1.0,262947.07,184
2019,1,21.0,Puebla,41.0,Cuautlancingo,1,4,4.0,1,1.0,3.0,1.0,3.0,1.0,523251.41,185
2019,1,21.0,Puebla,41.0,Cuautlancingo,2,1,2.0,2,1.0,1.0,4.0,4.0,1.0,777925.0,186
2019,1,21.0,Puebla,41.0,Cuautlancingo,2,1,2.0,2,1.0,2.0,4.0,4.0,1.0,1079029.0,187
2019,1,21.0,Puebla,41.0,Cuautlancingo,2,1,2.0,2,1.0,3.0,6.0,4.0,1.0,770931.0,188
2019,1,21.0,Puebla,41.0,Cuautlancingo,2,1,2.0,2,2.0,2.0,5.0,5.0,1.0,1871000.0,189
2019,1,21.0,Puebla,41.0,Cuautlancingo,2,1,2.0,1,1.0,2.0,6.0,3.0,1.0,300000.0,190
2019,1,21.0,Puebla,41.0,Cuautlancingo,2,1,2.0,1,1.0,2.0,6.0,4.0,2.0,2430849.0,191
2019,1,21.0,Puebla,41.0,Cuautlancingo,2,1,2.0,1,1.0,3.0,5.0,4.0,1.0,1208000.0,192
2019,1,21.0,Puebla,41.0,Cuautlancingo,2,1,2.0,1,2.0,2.0,4.0,4.0,2.0,1946716.0,193
2019,1,21.0,Puebla,41.0,Cuautlancingo,2,1,2.0,1,2.0,2.0,6.0,4.0,3.0,2280292.0,194
2019,1,21.0,Puebla,41.0,Cuautlancingo,2,2,1.0,2,1.0,1.0,1.0,1.0,1.0,19492.0,195
2019,1,21.0,Puebla,41.0,Cuautlancingo,2,2,1.0,2,1.0,1.0,3.0,1.0,1.0,33968.0,196
2019,1,21.0,Puebla,41.0,Cuautlancingo,2,2,1.0,2,1.0,2.0,1.0,1.0,4.0,100288.0,197
2019,1,21.0,Puebla,41.0,Cuautlancingo,2,2,1.0,2,1.0,2.0,4.0,1.0,1.0,54885.0,198
2019,1,21.0,Puebla,41.0,Cuautlancingo,2,2,1.0,2,1.0,2.0,5.0,1.0,2.0,109770.0,199
2019,1,21.0,Puebla,41.0,Cuautlancingo,2,2,1.0,1,1.0,2.0,4.0,1.0,1.0,54885.0,200
2019,1,21.0,Puebla,41.0,Cuautlancingo,2,3,3.0,2,2.0,2.0,4.0,4.0,1.0,888802.0,201
2019,1,21.0,Puebla,41.0,Cuautlancingo,2,3,3.0,1,2.0,1.0,3.0,4.0,1.0,680000.0,202
2019,1,21.0,Puebla,41.0,Cuautlancingo,2,3,3.0,1,2.0,2.0,6.0,3.0,1.0,585000.0,203
2019,1,21.0,Puebla,41.0,Cuautlancingo,2,4,0.0,1,1.0,2.0,5.0,4.0,1.0,20007.0,204
2019,1,21.0,Puebla,41.0,Cuautlancingo,2,4,0.0,1,2.0,3.0,1.0,2.0,1.0,288442.0,205
2019,1,21.0,Puebla,41.0,Cuautlancingo,3,1,2.0,2,1.0,2.0,2.0,4.0,1.0,130082.87,206
2019,1,21.0,Puebla,41.0,Cuautlancingo,3,1,2.0,1,2.0,2.0,2.0,3.0,1.0,541294.6,207
2019,1,21.0,Puebla,41.0,Cuautlancingo,3,1,2.0,1,2.0,2.0,4.0,3.0,1.0,430024.05,208
2019,1,21.0,Puebla,41.0,Cuautlancingo,3,1,2.0,1,2.0,3.0,4.0,4.0,1.0,1296992.94,209
2019,1,21.0,Puebla,41.0,Cuautlancingo,3,1,2.0,1,2.0,3.0,5.0,4.0,1.0,1231057.41,210
2019,1,21.0,Puebla,45.0,Chalchicomula de Sesma,1,2,1.0,2,1.0,2.0,1.0,0.0,1.0,0.0,211
2019,1,21.0,Puebla,45.0,Chalchicomula de Sesma,1,2,1.0,2,1.0,2.0,3.0,0.0,2.0,0.0,212
2019,1,21.0,Puebla,45.0,Chalchicomula de Sesma,1,2,1.0,2,2.0,2.0,1.0,0.0,1.0,0.0,213
2019,1,21.0,Puebla,45.0,Chalchicomula de Sesma,1,3,3.0,2,1.0,1.0,3.0,3.0,1.0,494560.83,214
2019,1,21.0,Puebla,45.0,Chalchicomula de Sesma,2,1,2.0,1,1.0,2.0,6.0,4.0,1.0,780000.0,215
2019,1,21.0,Puebla,45.0,Chalchicomula de Sesma,2,2,1.0,2,1.0,2.0,1.0,1.0,1.0,14779.0,216
2019,1,21.0,Puebla,45.0,Chalchicomula de Sesma,2,2,1.0,2,1.0,2.0,2.0,1.0,1.0,43415.0,217
2019,1,21.0,Puebla,45.0,Chalchicomula de Sesma,2,2,1.0,1,2.0,2.0,1.0,1.0,1.0,12006.0,218
2019,1,21.0,Puebla,46.0,Chapulco,1,2,1.0,2,1.0,2.0,4.0,0.0,1.0,0.0,219
2019,1,21.0,Puebla,46.0,Chapulco,2,2,1.0,2,1.0,2.0,3.0,1.0,1.0,54885.0,220
