precio,denominacion,propiedad,metros_total,metros_construido,tiempo_de_publicacion,tipo,estacionamientos,recamaras,banos,medio_banos,seguridad_privada,ubicacion,url,descripcion,precio_desc,precio_mxn,precio_usd,fecha_conversion,categoria,fecha_estandarizada,dias_transcurridos,meses_transcurridos,fecha_mas_actual,totales_desc,construidos_desc,precio_m2_terreno,precio_m2_construido,estacionamiento_desc,recamaras_desc,baños_desc,baños_completos,medios_baños,bano_total,Colonia,Municipio,Estado,tipo_lugar,Colonia_Estandarizada,codigo_postal,Status,id,direccion_completa,Latitud,Longitud
505714.0,USD,"PENTH HOUSE dentro del Tigre Club De Golf, nuevo Vallarta",0,123,2024-02-19,Departamento,1,2,1,0,No,"Nuevo Vallarta, Bahía de Banderas, Nayarit",https://www.lamudi.com.mx//detalle/41032-73-82b55b2dbca2-b521-8945e098-9731-350f,este hermoso y espacioso penthouse estilo loft amueblado con un estilo contemporaneo clasico cuenta con vista premium al campo de golf de el tigre la tranquilidad que se experimenta al vivir en este penthouse es incomparable ademas de contar con las amenidades que solo el tigre podra ofrecerte como acceso a la casa club club deportivo y club de playa a tan solo unos minutos de aquiel pago se requiere en moneda nacional pesos a un total de 885000000 pesos ocho millones ochocientos cincuenta mil pesos mn easybroker id ebpn3481,885000000.0,10090003.0,505714.0,2024-11-29,E2,2024-02-19,121,4,2024-06-20,,,inf,82032.54471544715,885000000.0,,"{'completos': 0, 'medios': 0}",0,0,1.0,nuevo vallarta,bahia de banderas,nayarit,,nuevo vallarta,63735.0,Venta,528,"nuevo vallarta, bahia de banderas, nayarit, México",20.697612,-105.295741
9350000.0,MXN,"¡Exclusivo Departamento en Residencial B Nayar, La Cruz de Huanacaxtle!",0,162,2024-06-20,Departamento,1,2,3,0,No,"Bucerías Centro, Bahía de Banderas, Nayarit",https://www.lamudi.com.mx//detalle/41032-73-6a6d5223ce68-c542-b77d53ab-9749-4449,descubre el estilo de vida unico que te ofrece este exclusivo desarrollo ubicado en la cruz de huanacaxtle en la hermosa bahia de banderas nayarit rodeado de un entorno natural envidiable este lugar te brinda la oportunidad de disfrutar de las maravillosas playas de la riviera nayarita y de impresionantes vistas a las majestuosas montanas que lo rodeancaracteristicas del departamentoespacio y comodidad con una superficie de 16207 m2 este departamento cuenta con 25 recamaras y 3 banos completos ofreciendo un amplio y comodo espacio para toda la familia o para aquellos que buscan una escapada relajantetotalmente amueblado se entrega completamente amueblado listo para que puedas disfrutar de cada momento desde el primer dia todo esta pensado para que tu hogar se convierta en un refugio de descanso y bienestarexperiencia resort disfruta de las magnificas amenidades que ofrece el residencial como el club de playa la refrescante alberca y la zona de juegos ademas cuenta con seguridad las 24 horas y servicio de elevador para tu comodidadmantenimiento incluido la cuota mensual de mantenimiento de 420000 mxn cubre los servicios de seguridad areas comunes y acceso al club de playa ademas al ser un lugar totalmente electrico no hay consumo de gasgravamen no hay gravamen sobre la propiedad lo que brinda una mayor tranquilidad y seguridad en tu inversionoportunidad de rentabilidad con la posibilidad de alquilar en plataformas como airbnb este departamento ofrece la oportunidad de generar ingresos adicionales cuando no estes utilizando la propiedadvive una experiencia de lujo y confort en este espectacular departamento donde cada detalle esta pensado para tu disfrute y bienestar no pierdas la oportunidad de formar parte de este exclusivo desarrollo en la cruz de huanacaxtlecontactanos hoy mismo para mas informacion y para programar una visita a tu futuro hogar frente al marlaura eliasasesora inmobiliariacanoa bienes raices puerto vallarta,420000.0,9350000.0,468625.0,2024-11-29,S3,2024-06-20,0,0,2024-06-20,,,inf,57716.049382716046,16207.0,25.0,"{'completos': 0, 'medios': 0}",0,0,3.0,bucerias centro,bahia de banderas,nayarit,,bucerias centro,63732.0,Venta,529,"bucerias centro, bahia de banderas, nayarit, México",20.7565627,-105.3405831
3833200.0,MXN,"PREVENTA DE DEPARTAMENTO EN NUEVO VALLARTA, NAYARIT JALISCO",0,88,2024-02-12,Departamento,1,1,1,0,No,"Nuevo Vallarta, Bahía de Banderas, Nayarit",https://www.lamudi.com.mx//detalle/41032-73-b115807dba1e-f410-4e7e1a00-8677-3097,bienvenidos al futuro si buscas una oportunidad de inversion en nuevo vallarta no puedes dejar pasar la oportunidad de conocer kayak living ubicado en una de las zonas de mayor plusvalia del pais a un lado de vidanta nuevo vallarta este desarrollo cuenta con una arquitectura moderna y vanguardista el proyecto consta de 34 departamentos en 5 niveles y 6 prototipos diferentes que se adaptan a tus necesidadesactualmente kayak living se encuentra en etapa friends  family con precios y planes de pago para inversionistas la entrega de este proyecto esta programada para agosto del 2024 con una plusvalia estimada de un 20 hasta un 26 ademas este desarrollo ofrece la opcion de ser administrado por una empresa especializada en rentas a corto plazo y airbnbespacio merida ofrece a sus residentes elevador alberca area social asoleadero vigilancia y lo mejor de todo es petfriendlyno pierdas esta gran oportunidad de adquirir tu patrimonio en un desarrollo que te garantiza una inversion segura y rentable contactanos para mas informacion estaremos encantados de asesorarte y resolver todas tus dudas el futuro es ahoraal ser un desarrollo de departamentos en preventa la utilizacion de credito hipotecario se limita sin embargo nos encantara resolver tus dudas en las diferentes formas de pago easybroker id ebpl9229,,3833200.0,192121.0,2024-11-29,A3,2024-02-12,128,4,2024-06-20,,,inf,43559.09090909091,34.0,,"{'completos': 0, 'medios': 0}",0,0,1.0,nuevo vallarta,bahia de banderas,nayarit,,nuevo vallarta,63735.0,Venta,530,"nuevo vallarta, bahia de banderas, nayarit, México",20.697612,-105.295741
780000.0,USD,AREA OCEAN DEPARTAMENTO,0,162,2024-04-28,Departamento,1,2,2,0,No,"Nuevo Vallarta, Bahía de Banderas, Nayarit",https://www.lamudi.com.mx//detalle/41032-73-c36975d12f22-7145-b3bff8f5-9495-47ad,beautiful beachfront condo located on the beautiful beach of nuevo vallarta new tower just delivered 2023 this condo is located on 9th floor with unobstructed ocean views front balcony with amazing ocean view and back balcony with mountain views the wide sandy beach and calm surf invites you to come take a dip in the warm water or simply lounge around one of the two large infinity pools or the smaller pool set right on the sand this 2 bed 2 bath condo with extra space could turn in to 3rd bedroom has also 1 deed parking there are 2 balconies one with amazing ocean views and back balconies with lovely mountain views grounds floors and common areas are filled with palm trees plants flowers and a large fountain make this a truly calming spacehermoso condominio frente al mar ubicado en la hermosa playa de nuevo vallarta nueva torre recien entregada 2023 este condominio esta ubicado en el noveno piso con vista despejada al mar balcon frontal con increible vista al mar y balcon trasero con vista a la montana la amplia playa de arena y el oleaje tranquilo lo invitan a darse un chapuzon en las calidas aguas o simplemente descansar en una de las dos grandes piscinas infinitas o en la piscina mas pequena ubicada justo en la arena este condominio de 2 dormitorios y 2 banos con espacio adicional podria convertirse en un tercer dormitorio y tambien tiene 1 escritura de estacionamiento hay 2 balcones uno con increibles vistas al mar y balcones traseros con hermosas vistas a la montana los pisos bajos y las areas comunes estan llenos de palmeras plantas flores y una gran fuente que hacen de este un espacio verdaderamente relajante,,15562556.0,780000.0,2024-11-29,E3,2024-04-28,53,1,2024-06-20,,,inf,96065.16049382716,2023.0,2.0,"{'completos': 0, 'medios': 0}",0,0,2.0,nuevo vallarta,bahia de banderas,nayarit,,nuevo vallarta,63735.0,Venta,531,"nuevo vallarta, bahia de banderas, nayarit, México",20.697612,-105.295741
6000000.0,MXN,CONDOMINIO  QUADRANT,0,0,2024-04-20,Departamento,1,2,2,0,No,"Terralta II, Bahía de Banderas, Nayarit",https://www.lamudi.com.mx//detalle/41032-73-12111e30b2f2-7e0c-9b8fbf3f-b7da-43e7,quadrant bucerias son torres residenciales de condominios ubicadas en un plan maestro privado cuidadosamente implementadas junto con instalaciones de lujo vistas impresionantes y paisajes excepcionales la impecable atencion al detalle los elegantes acabados y las ricas telas crean un interior agradable con un gran equilibrio entre trabajar y vivir en el interior las increibles areas comunes y la proximidad al agua y las tiendas hacen de este desarrollo una visita obligada condominio bien mantenido de dos recamaras y dos banos en quadrant of bucerias justo al otro lado de la calle vaya 1 cuadra es la entrada publica a la hermosa camine a restaurantes y tiendas torre 1 cuenta con alberca privada amueblada con articulos de calidad entrada sin llave puertas de terraza de alta calidad que se deslizan con facilidad en 1 3 del tamano hermosas encimeras de granito muebles empotrados adicionales el precio no incluye los costos de notario y cierre acepta creditos bancarios 6000000 pesos ,6000000.0,6000000.0,300722.0,2024-11-29,,2024-04-20,60,2,2024-06-20,,,inf,inf,1.0,,"{'completos': 0, 'medios': 0}",0,0,2.0,terralta ii,bahia de banderas,nayarit,,terralta,63732.0,Venta,532,"terralta, bahia de banderas, nayarit, México",20.7622745,-105.3427207
18586770.0,MXN,Departamento de lujo en la PLAYA Punta de Mita / BOLONGO,0,210,2023-12-23,Departamento,1,3,1,0,No,"Nuevo Corral del Risco, Bahía de Banderas, Nayarit",https://www.lamudi.com.mx//detalle/41032-73-dd3119cb0ec9-fb5b-e502c2f0-91bd-3920,mc070623al25maricarmen cisnerosver telefonobolongo punta de mita conforma un espectacular despliegue arquitectonico de 22 hectareas un diseno vanguardista en unidades de 13 departamentos y penthouses de 4 recamaras con las instalaciones mas modernas a nivel mundial que aseguran entero confort para sus habitantes e invitadosbolongo se encuentra ubicado en punta de mita una exclusiva y paradisiaca zona turistica a las orillas del pacifico en el estado de nayaritamenidadesalbercasspagimnasioterrazashome theaterbareslobbyrestaurantesjacuzziroof gardenpoolbarludotecabusines centerloungeelevadoresseguridad 247esta forma parte de las famosas playas que conforman la bahia de banderas una de las mas grandes del mundopunta de mita tiene mucho que ofrecer a nuestros residentes como bellas y tranquilas playas las islas marietas un area protegida para bucear y esnorquelear a tan solo 15 minutos de distancia en bote asi como bellos paisajes una abundante flora de selva alta y baja e infinidad de especies de aves prevalentes en la riviera nayarit y el cerro careyeros donde se albergan vestigios arqueologicosa 16 kilometros de puerto vallarta punta de mita es el lugar perfecto para relajarse junto al mar y evitarse el estres ocasionado por las multitudesesta playa es famosa por mantenerse a una temperatura agradable a lo largo del ano lo que lo hace un destino ideal para cualquier temporadaprecios y condiciones sujetos a cambios sin previo avisoalgunas fotografias son meramente referenciales easybroker id ebno4243,,18586770.0,931575.0,2024-11-29,L+,2023-12-23,178,5,2024-06-20,,,inf,88508.42857142857,22.0,4.0,"{'completos': 0, 'medios': 0}",0,0,1.0,nuevo corral del risco,bahia de banderas,nayarit,,corral del risco (punta de mita),63734.0,Venta,533,"corral del risco (punta de mita), bahia de banderas, nayarit, México",20.775097,-105.511921
20511900.0,MXN,Departamento Pre venta a pie de playa en punta mita vallarta BOLONGO residences,0,227,2024-02-09,Departamento,1,2,2,0,No,"Punta de Mita, Bahía de Banderas, Nayarit",https://www.lamudi.com.mx//detalle/41032-73-ee27e04e5d61-c4a4-1d3403c6-ba62-4459,esta situado en punta mita en la riviera nayarit enuna zona espectacular a una hora al norte de puertovallarta el desarrollo conforma un magnifico desplieguearquitectonico con 22 hectareas disenado y planificadopor el arquitecto arseni varabyeu reconocido mundialmentepor su muy particular vision futurista de impecable esteticabolongo ofrece a los residentes diversas amenidades paradisfrutar y reunirse con la naturaleza con espectacularesvistaslos desarrolladores de este exclusivo complejo se hanpreocupado por la proximidad de las necesidades de todosun restaurante con su particular propuesta culinaria spa conexcelente servicio gimnasio que ofrece sesiones de yoga yclaro las mejores opciones de entretenimiento y descansoamenidades playa privada club de playa areas verdes albercas restaurante  bar vapor y sauna spa gimnasio yoga  pilates cinema lobby de doble altura seguridad 24 hora excelente departamento de playa en preventa con dos recamaras y dos banos situada en nayarit con vista al mar a pie de playa contamos con mas departamentos de 3 y 4 recamras pregunta sin compromiso contamos con departamento muestraaprovecha nuestro meses sin intereses y plan de financiamiento,,20511900.0,1028063.0,2024-11-29,L+,2024-02-09,131,4,2024-06-20,,,inf,90360.79295154184,22.0,,"{'completos': 0, 'medios': 0}",0,0,2.0,punta de mita,bahia de banderas,nayarit,,punta de mita,63734.0,Venta,534,"punta de mita, bahia de banderas, nayarit, México",20.780963,-105.529675
6094504.0,MXN,"PREVENTA DEPARTAMENTOS CIANE, NUEVO VALLARTA, C",0,150,2023-02-28,Departamento,1,3,2,0,No,"Nuevo Vallarta, Bahía de Banderas, Nayarit",https://www.lamudi.com.mx//detalle/41032-73-df3957085406-1f96-61cdf825-8644-34e3,ciane es un edificio de 4 niveles  y 34 departamentos en donde loverdaderamente especial no es estar  en la playa sino contar con un espacio  que en verdad se sienta propioeste hogar esta disenado para albergar  experiencias y para convertirse en el espacio  calido y seguro en donde cada familia podra  disenar las vivencias que mas los emocionenciane esta ubicado entre nuevo vallarta y  puerto vallarta por lo que ofrece proximidad  y vias de acceso a multiples sitios de interes  tanto naturales como de entretenimientoamenidadeslos espacios de ciane estan disenados para  convertirse en el escenario de las mejores  memorias en familia mientras que sus  terrazas en el ultimo piso permitiran disfrutar  de las vistas la calidez y los atardecereslobbyarea de juegosludotecagimnasiosala de juntasterraza cerrada para 50 personasalberca con pool barjacuzziasoleaderospalapa para 30 personasbarterraza bar con firepitestacionamiento subterraneo  dos cajones por departamentobodegaselevadorvigilancia 24hrscircuito cerrado de tvsky viewtres tipos de departamentos  diferentes con vistas al club de golf y  al rio y acabados que permiten llevar  un estilo de vida comodo y agradablepiso de porcelanatomuebles de cocina de melamina  con cubierta de granitoestufa y campanaclosets de melaminapuertas de mdfminisplits en recamaras y area de  salacomedorbanos con canceles de cristal  templado muebles de melamina  y cubierta de marmol easybroker id ebiz3162,,6094504.0,305458.0,2024-11-29,S2,2023-02-28,478,15,2024-06-20,,,inf,40630.026666666665,4.0,,"{'completos': 0, 'medios': 0}",0,0,2.0,nuevo vallarta,bahia de banderas,nayarit,,nuevo vallarta,63735.0,Venta,535,"nuevo vallarta, bahia de banderas, nayarit, México",20.697612,-105.295741
9964775.0,MXN,Departamentos en Pre - Venta en Nuevo Vallarta MOD. Burdeos,0,173,2024-01-16,Departamento,1,4,1,0,No,"Nuevo Vallarta, Bahía de Banderas, Nayarit",https://www.lamudi.com.mx//detalle/41032-73-aa450ee06fab-fa24-6bdc469a-ad14-3093,departamentos en preventa en nuevo vallartaexcelente opcion para inversionle curve es un desarrollo que tiene cercania con puerto vallarta el aeropuerto y una gran cantidad de servicios asi como su accesibilidad por la carretera y conectividad con otros destinos de la riviera lo hacen el mejor lugar para vivir e invertirel desarrollo cuenta con las siguientes amenidadesalberca infinitachapoteaderoarea de palapas y asoleaderosgympetzonerunnig tracksnack barsalon de usos multiplesjacuzziterrazaarea grillmovie roomcancha de padelspasanitariosdepartamentos de 123 y 4 habitaciones con precios desde 4242179 hasta 14569915precios sujeto a cambio sin previo avisoimagenes ilustrativasven a conocerloste ayudamos a tramitar tu credito easybroker id ebpf8681,14569915.0,9964775.0,499438.0,2024-11-29,S3,2024-01-16,154,5,2024-06-20,,,inf,57599.85549132948,123.0,4.0,"{'completos': 0, 'medios': 0}",0,0,1.0,nuevo vallarta,bahia de banderas,nayarit,,nuevo vallarta,63735.0,Venta,536,"nuevo vallarta, bahia de banderas, nayarit, México",20.697612,-105.295741
12896295.0,MXN,"DEPARTAMENTO EN PREVENTA NUEVO VALLARTA, AMANCAY #230",0,196,2023-02-28,Departamento,1,3,3,0,No,"Nuevo Vallarta, Bahía de Banderas, Nayarit",https://www.lamudi.com.mx//detalle/41032-73-a9b4e26fbb6-89ac-737901a3-9e7b-3f16,amancay nuevo vallartacon una iconica arquitectura residencial con formas organicas innovadoras este complejo se eleva sobre la bella costa de nuevo vallarta su diseno evoca el mas alto nivel de lujo y exclusividad de la zona de bahia de banderas dando in nuevo significado al estilo de vida de cada uno de sus residentesamancay nuevo vallarta es un proyecto que ofrece una gran calidad de vida y un estilo unico para habitar frente al mar equipado con lujosas amenidades amancay ofrece a sus residentes el confort e innovacion para complacer cada una de sus necesidades diarias disfruta con pareja familia o amigos de estancias agradables y los momentos mas placenterosla bahia de banderas ofrece una gran variedad de actividades a realizar como lo son	kitesurfing	paseo en velero	visita a las isla de los arcos	visita a las islas marietasamenidades	lobby	spa	gimnasio	alberca	roof top	umi restaurante culinarioprototipos19689 m2 	3 recamaras	3 banos	sala	comedor	cocina integral	area de lavado	terraza easybroker id ebjp9741,,12896295.0,646366.0,2024-11-29,L1,2023-02-28,478,15,2024-06-20,,,inf,65797.42346938775,3.0,3.0,"{'completos': 0, 'medios': 0}",0,0,3.0,nuevo vallarta,bahia de banderas,nayarit,,nuevo vallarta,63735.0,Venta,537,"nuevo vallarta, bahia de banderas, nayarit, México",20.697612,-105.295741
3100000.0,MXN,Departamento en venta Valle Dorado,0,90,2023-12-28,Departamento,1,2,2,0,No,"Valle Dorado, Bahía de Banderas, Nayarit",https://www.lamudi.com.mx//detalle/41032-73-aecfc25b7735-fb7c-82a84097-a4e3-31bf,residencial puerta del valle con  un total de 5 torres residenciales de 3 pisos con  12 departamentos cada una  frente a nuevo vallarta un condominio de primera en una ubicacion privilegiada cerca de todo lo que necesitas ingreso a  un costado de walmart nuevo vallarta a menos de un km de la carretera vallarta  tepic vive a menos de 15 minutos de todo  nuevo vallarta y sus paradisiacas playas aeropuerto  supermercados tiendas en general restaurantes hoteles hospitales plaza lago real cines terminal de autobuses etc   2 recamaras2 banos completoscuarto de lavadococinacomedorsalaterraza3 aires acondicionadosamenidades de residencial puerta del valle3000m2 de jardinesalberca semiolimpicacasas club palapa terraza asoleaderos y banoscaseta de vigilancia y acceso controladoacabados de primerauna zona donde tu inversion tendra la mayor plusvalia riviera nayarit bienes raices,,3100000.0,155373.0,2024-11-29,B3,2023-12-28,173,5,2024-06-20,,,inf,34444.444444444445,5.0,,"{'completos': 0, 'medios': 0}",0,0,2.0,valle dorado,bahia de banderas,nayarit,,valle dorado,63735.0,Venta,538,"valle dorado, bahia de banderas, nayarit, México",20.725075,-105.2706041
6655815.0,MXN,Departamento - Ejido Nuevo Vallarta,0,103,2024-02-15,Departamento,1,2,2,0,No,"Las Ceibas, Bahía de Banderas, Nayarit",https://www.lamudi.com.mx//detalle/41032-73-21085d4130d7-5818-49ef40a7-b269-3f1f,hamton hilton la franquicia mas importante a nivel internacional estara para apoyar tu inversion en uno de los desarrollos mas importantes en bahia de banderas en la riviera nayarit disenado como un moderno centro urbano residencial comercial hotel inaugura un concepto sin precedentes en la regionsolo 78 condominios con 800 m2 de rooftop no importa de donde vienes o a donde vas riviera nayarit es tu destino  es el nuevo desarrollo de grupo gova reconocido lider en desarrollos a gran escalariviera nayarit bienes raices,,6655815.0,333591.0,2024-11-29,S2,2024-02-15,125,4,2024-06-20,,,inf,64619.56310679612,78.0,,"{'completos': 0, 'medios': 0}",0,0,2.0,las ceibas,bahia de banderas,nayarit,,las ceibas,63735.0,Venta,539,"las ceibas, bahia de banderas, nayarit, México",20.703988,-105.2689197
9350000.0,MXN,Experiencia de vida única en B Nayar,0,162,2024-04-23,Departamento,1,2,3,0,No,"Bucerías Centro, Bahía de Banderas, Nayarit",https://www.lamudi.com.mx//detalle/41032-73-935732d1d7f3-d690-c11a767b-8dfd-4a7e,en canoa bienes raices te presentamos esta increible oportunidad de adquirir un departamento excepcional en el exclusivo residencial b nayar en la cruz de huanacaxtle sumergete en un estilo de vida inigualable donde el lujo y la naturaleza se fusionan para ofrecerte una experiencia de vida unica desde las mejores playas de bahia de banderas hasta las comodidades de clase mundial como la alberca las regaderas y las areas verdes este residencial lo tiene todo disfruta de la tranquilidad de un hogar completamente electrico sin consumo de gas y aprovecha el estacionamiento techado y la versatil bodega que puede ser tu cuarto de servicio o centro de lavado descubre el encanto de b nayar y vive tus suenos en bahia de banderascanoa bienes raices,,9350000.0,468625.0,2024-11-29,S3,2024-04-23,58,1,2024-06-20,,,inf,57716.049382716046,,,"{'completos': 0, 'medios': 0}",0,0,3.0,bucerias centro,bahia de banderas,nayarit,,bucerias centro,63732.0,Venta,540,"bucerias centro, bahia de banderas, nayarit, México",20.7565627,-105.3405831
5662906.0,MXN,Departamento venta en nayarit cerca de playa flamingos,0,109,2024-02-26,Departamento,1,2,2,0,No,"Valle de Banderas, Bahía de Banderas, Nayarit",https://www.lamudi.com.mx//detalle/41032-73-81c54922073-62b0-f711b07f-9043-4b5a,departamento venta y preventa en vallarta nayarit a entrega inmediata ubicado en circuito de los sauces flamingos sport club residencial cuenta con 2 recamaras y 2 banosexcelente opcion para invertir o comprar ya que cuenta con area de servicio y terraza1 estacionamiento vigilancia 24hrs vista hacia club deportivo areas comunes alberca cuenta con dies niveles del 19 son 4 unidades por plata y en el 10 son tres pen house cuenta aire acondiciando elevador terraza para usos comunes amplios jardines  son cuatro torres con 156 departamentos  area de asadorestambien contamos con preventa de 2 y 3 recamaras desde 5724304 pregunta sin compromiso,,5662906.0,283827.0,2024-11-29,S1,2024-02-26,115,3,2024-06-20,,,inf,51953.26605504588,2.0,2.0,"{'completos': 0, 'medios': 0}",0,0,2.0,valle de banderas,bahia de banderas,nayarit,,valle de banderas,63730.0,Venta,541,"valle de banderas, bahia de banderas, nayarit, México",20.8058792,-105.2475046
4950000.0,MXN,Depto en Bucerías con Plunge Pool - Makare 302,64,64,2023-12-08,Departamento,1,1,1,0,No,"Bucerías Centro, Bahía de Banderas, Nayarit",https://www.lamudi.com.mx//detalle/41032-73-63151c11b851-2346-9794bee3-9405-3723,wiggot pa7m2qyincreible departamento de 1 recamara con vista a la bahia y plunge pool en bucerias  a solo unos pasos de la playamakare es un condominio de 20 unidades a solo 90 metros de la playa con departamentos vista al mar y estudios con vista a la avenida los picos cerca de restaurantes bares y areas comercialesexcelente oportunidad de inversion para rentas a cortomediano plazo,,4950000.0,248095.0,2024-11-29,S1,2023-12-08,192,6,2024-06-20,90.0,90.0,77343.75,77343.75,1.0,1.0,"{'completos': 0, 'medios': 0}",0,0,1.0,bucerias centro,bahia de banderas,nayarit,,bucerias centro,63732.0,Venta,542,"bucerias centro, bahia de banderas, nayarit, México",20.7565627,-105.3405831
16900000.0,MXN,"DEPARTAMENTO EN BOLONGO, Punta de Mita.",162,162,2024-06-20,Departamento,1,4,1,0,No,"Punta de Mita, Bahía de Banderas, Nayarit",https://www.lamudi.com.mx//detalle/41032-73-942a87df58e4-ca4a-1901284-9db8-75ee,wiggot psakrojdepartamento de lujo en el mejor lugar para disfrutar de la mejor playa de bahia de banderas punta de mita exclusivo resort con hermosas amenidades con playa privada disfruta de un amplio departamento con 4 recamaras todo el departamento totalmente amueblado,,16900000.0,847033.0,2024-11-29,L3,2024-06-20,0,0,2024-06-20,,,104320.98765432098,104320.98765432098,4.0,4.0,"{'completos': 0, 'medios': 0}",0,0,1.0,punta de mita,bahia de banderas,nayarit,,punta de mita,63734.0,Venta,543,"punta de mita, bahia de banderas, nayarit, México",20.780963,-105.529675
2100000.0,MXN,Departamento en ALDEA HORTUS Riviera Nayarit,0,63,2024-06-20,Departamento,1,2,2,0,No,"Bahía de Banderas, Nayarit",https://www.lamudi.com.mx//detalle/41032-73-5883d802876b-ac1f-bc9164d7-83ee-47d8,departamento en ventaaldea hortusubicados a 400mts de la carretera 200 principal via de movilidad en la zonacerca de centros comerciales restaurantes bancos y las mejores playas de nuevo nayarit y buceriasdepartamento cuentan con2 recamaras  estudiosalacocinacomedorpatio de servicioterrazapersinas63 mts de construccion  7mts de terrazacon vista a las amenidadesamenidadeselevadoralberca semiolimpicacancha de tenniscancha volleyball de playaterrazabanos y vestidores area para ninos doble caseta de seguridad con vigilancia 247y mas precio 2100000 mas gastos de escrituracionentrega inmediata,,2100000.0,105253.0,2024-11-29,C2,2024-06-20,0,0,2024-06-20,,,inf,33333.333333333336,200.0,,"{'completos': 0, 'medios': 0}",0,0,2.0,bahia de banderas,bahia de banderas,nayarit,,bahia de banderas,63737.0,Venta,544,"bahia de banderas, bahia de banderas, nayarit, México",20.846289612112,-105.271335015772
3500000.0,MXN,Departamentos en Venta,142,76,2024-05-15,Departamento,1,2,2,0,No,"Mezcales, Bahía de Banderas, Nayarit",https://www.lamudi.com.mx//detalle/41032-73-ca7d01c4f3d6-40b-18f7c9f-bb5e-76d1,proyecto de uso mixto con departamentos y locales comerciales en preventa ubicado en nuevo vallarta dentro de un terreno de 3 hectareas conformado por 7 torres con accesibilidad y comodidad para vivir o invertir a 8 minutos de la playa y zona hotelera proyectado en 4 fases con departamentos desde 82 a 142 metros cuadrados de 2 y 3 recamaras todos con terrazaamenidadeshuertoarea de juegos infantilesdog clubarea de hamacasclub de lecturacancha de padelpalaba barlobbycoworkalbercasesquema de pago 30 de enganche y 70 a la entregaentrega primera fase marzo 2026mas informacion al ver telefono whatsapp easybroker id ebqf2574,,3500000.0,175421.0,2024-11-29,,2024-05-15,35,1,2024-06-20,142.0,142.0,24647.88732394366,46052.63157894737,3.0,3.0,"{'completos': 0, 'medios': 0}",0,0,2.0,mezcales,bahia de banderas,nayarit,,mezcales,63735.0,Venta,545,"mezcales, bahia de banderas, nayarit, México",20.728523,-105.28258
5320204.0,MXN,DEPARTAMENTOS EN PREVENTA EN BAHÍA DE BANDERAS,0,89,2024-06-20,Departamento,1,2,1,0,No,"Bahía de Banderas, Nayarit",https://www.lamudi.com.mx//detalle/41032-73-625bea08843c-a3e1-1902e96-82f9-7bf6,le curve es el destino perfecto de riviera nayarit su cercania con puerto vallarta el aeropuerto y una gran cantidad de servicios asi como su accesibilidad por la carretera y conectividad con otros destinos de la riviera lo hacen el mejor lugar para vivir e invertir en bienes raicesconocido por sus campos de golf su puerto deportivo y su hermosa y extensa playaeste desarrollo cuenta con 4 torres dentro del condominio y 8 tipos de departamentosamenidades alberca jacuzzi terraza asoleadores sanitarios area grill gym snack barpet zone running track salon de usos multiples kids club cancha de padel movie room cancha de pickleballspa amenidad sorpresaremax puerta de hierro inmobiliariala disponibilidad y precios quedan sujeto a cambios sin previo avisose aceptan pagos con creditos estos quedan expuestos a cambios por motivos de montos variablespara cualquier aclaracion yo quejas favor de mandar mensaje al siguiente correocontactartel ver telefono whatsappubicacionav  empresarios 255 torre icon 23 piso 6 col puerta de hierro 45116 zapopan jaliscohorario de atencion en oficinalunes a viernes de 900 am a 600 pmcontamos con guardia telefonica 24 horas toda la semana easybroker id ebof9914,,5320204.0,266650.0,2024-11-29,S1,2024-06-20,0,0,2024-06-20,,,inf,59777.57303370786,4.0,,"{'completos': 0, 'medios': 0}",0,0,1.0,bahia de banderas,bahia de banderas,nayarit,,bahia de banderas,63737.0,Venta,546,"bahia de banderas, bahia de banderas, nayarit, México",20.846289612112,-105.271335015772
3708000.0,MXN,Departamento en preventa en Bahia de banderas a 10 minutos de Bucerias,0,105,2024-06-20,Departamento,1,2,2,0,No,"Mezcales, Bahía de Banderas, Nayarit",https://www.lamudi.com.mx//detalle/41032-73-ffbf87434d6d-d612-8f7a6f84-a719-429d,acerca de matiari parque residencialarmonia que conecta con la naturaleza descubre el nuevo parque habitacional rodeado de exuberante vegetacion sumergete en un estilo de vida incomparable donde la armonia con la naturaleza sera una parte esencial de tu dia a diasus espacios buscan extender hogares funcionales sin perjudicar el medio ambiente que lo rodea su compromiso es con tu bienestar y el de tu familiadepartamentos de 1 2 y 3 recamaras13 torres3 pisosamenidadescaseta control de ingreso y salidabarda perimetralcircuito cerrado de vigilanciacasa clubgimnasioarea de trabajo y centro de negocios equipados550m de circuito de jogging10800 m2 de areas verdesadministracion en sitioterraza con pergolado en cada torre,,3708000.0,185846.0,2024-11-29,A2,2024-06-20,0,0,2024-06-20,,,inf,35314.28571428572,1.0,,"{'completos': 0, 'medios': 0}",0,0,2.0,mezcales,bahia de banderas,nayarit,,mezcales,63735.0,Venta,547,"mezcales, bahia de banderas, nayarit, México",20.728523,-105.28258
