año,mes,cve_ent,entidad,cve_mun,municipio,organismo,modalidad,destino,tipo,sexo,edad_rango,ingresos_rango,vivienda_valor,acciones,monto,id,year
2024,2,13.0,Hidalgo,48.0,Pachuca de Soto,3,1,2,2,2.0,2.0,5.0,5.0,1.0,152945.65,187,2024
2024,2,13.0,Hidalgo,48.0,Pachuca de Soto,3,3,3,1,1.0,1.0,2.0,3.0,1.0,715000.0,188,2024
2024,2,13.0,Hidalgo,48.0,Pachuca de Soto,3,3,3,1,1.0,2.0,1.0,2.0,1.0,486043.31,189,2024
2024,2,13.0,Hidalgo,48.0,Pachuca de Soto,3,3,3,1,1.0,2.0,1.0,3.0,1.0,542490.91,190,2024
2024,2,13.0,Hidalgo,48.0,Pachuca de Soto,3,3,3,1,1.0,2.0,4.0,4.0,1.0,1288000.0,191,2024
2024,2,13.0,Hidalgo,48.0,Pachuca de Soto,3,3,3,1,1.0,2.0,4.0,5.0,2.0,2758115.87,192,2024
2024,2,13.0,Hidalgo,48.0,Pachuca de Soto,3,3,3,1,1.0,2.0,5.0,4.0,2.0,3361000.0,193,2024
2024,2,13.0,Hidalgo,48.0,Pachuca de Soto,3,3,3,1,2.0,2.0,3.0,3.0,2.0,1454000.0,194,2024
2024,2,13.0,Hidalgo,48.0,Pachuca de Soto,3,3,3,1,2.0,2.0,4.0,4.0,3.0,4003589.89,195,2024
2024,2,13.0,Hidalgo,48.0,Pachuca de Soto,4,2,1,1,1.0,1.0,0.0,0.0,1.0,0.0,196,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,1,1,2,2,1.0,0.0,1.0,4.0,1.0,0.0,197,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,1,1,2,2,1.0,0.0,1.0,5.0,2.0,0.0,198,2024
